LINK_ID,F_NODE,T_NODE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,C-ITS,LENGTH,UPDATEDATE
2170446200,2170140400,2170140300,1,107,0,-,신촌3길,0,0,0,30,0,0,0,0,39.90328843,20230519
2160380700,2160017800,2160018400,2,107,2,-,광덕4로,0,0,0,30,0,0,0,0,330.3330782,20230519
2160024100,2160026100,2160005600,1,107,0,-,충장로,1,0,0,50,0,0,0,0,277.2501304,20230519
2160030501,2160009100,2160009101,2,107,0,-,본오로,0,0,0,30,0,0,0,0,185.6165994,20230519
2160354700,2160025302,2160111100,1,107,0,-,송호로,0,0,0,40,0,0,0,0,55.38125306,20230519
2160030401,2160010100,2160009101,2,107,0,-,본오로,0,0,0,30,0,0,0,0,176.2048658,20230519
2160374300,2160019501,2160113200,1,107,0,-,천문2길,0,0,0,30,0,0,0,0,178.2064872,20230519
2160375400,2160020101,2160018700,1,107,0,-,-,0,0,0,50,0,0,0,0,135.4693827,20230519
2170455800,2170143700,2170024102,1,107,0,-,광덕2로,0,0,0,40,0,0,0,0,199.7627753,20230519
2170459500,2170144700,2170144900,1,107,0,-,이삭4길,0,0,0,40,0,0,0,0,93.27499806,20230519
2170099004,2170027603,2170027600,2,107,0,-,안산천남로,0,0,0,50,0,0,0,0,115.2443829,20230519
2170019300,2170031400,2160026000,3,107,3,-,광덕4로,0,0,0,50,0,0,0,0,93.10742468,20230519
2170327305,2170108100,2170108503,1,107,0,-,다리간3길,0,0,0,40,0,0,0,0,84.34095596,20230519
2170326403,2170108100,2170108103,1,107,0,-,다리간3길,0,0,0,50,0,0,0,0,76.05001161,20230519
2160394601,2160119201,2160119101,2,107,0,-,해양5로,0,0,0,30,0,0,0,0,418.1513281,20230519
2170457200,2170144100,2170024102,1,107,0,-,광덕2로,0,0,0,40,0,0,0,0,139.5013336,20230519
2170326600,2170108200,2170107800,1,107,0,-,다리간로,0,0,0,50,0,0,0,0,146.311423,20230519
2170325206,2170107304,2170107300,1,107,0,-,신촌로,0,0,0,50,0,0,0,0,41.43380525,20230519
2160368600,2160111400,2160111300,1,107,0,-,박우물1길,0,0,0,40,0,0,0,0,41.74661545,20230519
2160069200,2160023000,2160022200,3,107,0,-,광덕4로,0,0,0,50,0,0,0,0,125.6823482,20230519
2160050600,2160018400,2160016300,3,107,0,-,광덕4로,0,0,0,50,0,0,0,0,310.0740374,20230519
2160042400,2160013200,2160014100,2,107,0,-,항가울로,0,0,0,50,0,0,0,0,365.4495835,20230519
2160037302,2160080000,2160011700,2,107,0,-,석호로,0,0,0,30,0,0,0,0,264.2830367,20230519
2170450200,2170141500,2170140100,1,107,0,-,신촌2길,0,0,0,30,0,0,0,0,37.97984644,20230519
2160077404,2160025302,2160025300,3,107,0,-,광덕4로,0,0,0,60,0,0,0,0,60.18200831,20230519
2160014300,2160006000,2160006200,4,103,0,42,수인로,0,0,0,70,0,0,0,0,132.2983515,20230519
2160048900,2160015800,2160016000,3,107,0,-,용신로,0,0,0,60,0,0,0,0,323.9826192,20230519
2170051800,2170013900,2170012900,2,107,0,-,화정천서로,0,0,0,30,0,0,0,0,205.5780588,20230519
2170457500,2170020101,2170144100,1,107,0,-,-,0,0,0,50,0,0,0,0,52.3348989,20230519
2160381900,2160008601,2160115200,1,107,0,-,장화로,0,0,0,50,0,0,0,0,293.2257568,20230519
2170464501,2170146301,2170005700,4,103,3,39,중앙대로,0,0,0,60,0,0,0,0,33.64619649,20230519
2160047201,2160015200,2160015201,2,107,0,-,한양대학로,0,0,0,30,0,0,0,0,199.9343978,20230519
2160044902,2160014201,2160017200,2,107,0,-,한양대학로,0,0,0,50,0,0,0,0,172.5301297,20230519
2160067900,2160022600,2160021800,3,107,0,-,석호로,0,0,0,50,0,0,0,0,105.3932016,20230519
2160386900,2160087700,2160087900,2,107,0,-,수노을3로,0,0,0,50,0,0,0,0,38.62378602,20230519
2170459100,2170144700,2170144800,1,107,0,-,이삭3길,0,0,0,40,0,0,0,0,155.174989,20230519
2170135800,2170039300,2170039500,2,107,0,-,화랑로,0,0,0,30,0,0,0,0,312.5455647,20230519
2333906100,2330380800,2330381100,3,107,0,-,수노을중앙로,0,0,0,50,0,0,0,0,485.3900211,20230519
2160392201,2160118501,2160018300,2,107,0,-,충장로,0,0,0,60,0,0,0,0,87.46307603,20230519
2160067000,2160022500,2160021600,1,107,0,-,석삼말로,0,0,0,30,0,0,0,0,125.6791915,20230519
2170074300,2170020400,2170019800,4,107,0,-,광덕대로,0,0,0,50,0,0,0,0,50.4095854,20230519
2170105300,2170029700,2170029600,3,107,0,-,광덕3로,0,0,0,30,0,0,0,0,115.5020159,20230519
2160073600,2160023900,2160024800,2,107,0,-,도매시장로,0,0,0,30,0,0,0,0,192.0855581,20230519
2160053300,2160019200,2160017100,2,107,0,-,안산천남1로,0,0,0,50,0,0,0,0,244.5151453,20230519
2170077600,2170020800,2170021100,3,107,0,-,광덕1로,0,0,0,50,0,0,0,0,162.8084874,20230519
2170453600,2170143300,2170143200,1,107,0,-,-,0,0,0,40,0,0,0,0,86.66239835,20230519
2160354400,2160110900,2160110700,1,107,0,-,송호5길,0,0,0,40,0,0,0,0,78.2532901,20230519
2170080000,2170025400,2170021400,2,107,0,-,화정천동로,0,0,0,50,0,0,0,0,225.6656079,20230519
2160357700,2160021802,2160114000,1,107,0,-,양지편1길,0,0,0,50,0,0,0,0,64.60499944,20230519
2160047800,2160015400,2160015900,2,107,0,-,차돌배기로1길,0,0,0,30,0,0,0,0,44.34988446,20230519
2170102001,2170028600,2170028601,4,107,0,-,광덕대로,0,0,0,50,0,0,0,0,212.4163869,20230519
2160387000,2160087900,2160087700,2,107,0,-,수노을3로,0,0,0,50,0,0,0,0,38.96689555,20230519
2170135700,2170039500,2170039300,2,107,0,-,화랑로,0,0,0,30,0,0,0,0,312.5458508,20230519
2170060500,2170015500,2170015400,2,107,0,-,안산천남로,0,0,0,50,0,0,0,0,240.3725379,20230519
2160392101,2160118501,2160017800,1,107,0,-,충장로,0,0,0,50,0,0,0,0,193.3453644,20230519
2160355600,2160112100,2160112000,1,107,0,-,양지편2길,0,0,0,40,0,0,0,0,125.2240138,20230519
2170463001,2170146001,2170145901,3,107,0,-,광덕대로,0,0,0,50,0,0,0,0,159.67262,20230519
2170099003,2170027601,2170027603,2,107,0,-,안산천남로,0,0,0,50,0,0,0,0,124.3039849,20230519
2160040001,2160013200,2160037800,1,107,0,-,후곡로,0,0,0,30,0,0,0,0,388.8070797,20230519
2160041400,2160013000,2160012900,2,107,0,-,반석로,0,0,0,30,0,0,0,0,315.708744,20230519
2160044300,2160015400,2160014000,2,107,0,-,차돌배기로1길,0,0,0,30,0,0,0,0,143.6097489,20230519
2170136000,2170042000,2170039300,2,107,0,-,안산천서로,0,0,0,30,0,0,0,0,210.4344103,20230519
2170019500,2170036800,2160027100,2,107,3,-,고잔로,0,0,0,50,0,0,0,0,94.48592613,20230519
2160002901,2160001101,2160001100,4,107,0,-,해안로,0,0,0,70,0,0,0,0,354.5463051,20230519
2170012100,2170005900,2170006100,2,103,0,39,중앙대로,0,0,0,60,0,0,0,0,89.04646846,20230519
2170062200,2170019900,2170015800,2,107,0,-,광덕서로,0,0,0,30,0,0,0,0,297.0588474,20230519
2160057700,2160018600,2160018700,2,107,0,-,삼리로,0,0,0,30,0,0,0,0,207.9357431,20230519
2160062200,2160020000,2160021300,2,107,0,-,안산천남1로,0,0,0,50,0,0,0,0,182.5915959,20230519
2170326301,2170107700,2170108102,1,107,0,-,다리간3길,0,0,0,50,0,0,0,0,23.96250895,20230519
2170393100,2170108503,2170139300,1,107,0,-,다리간3길,0,0,0,40,0,0,0,0,90.05740251,20230519
2160000902,2160001000,2160000500,2,107,0,-,충장로,0,0,0,60,0,0,0,0,348.3009895,20230519
2170032800,2170005700,2170035500,2,107,0,-,안산천서로,0,0,0,50,0,0,0,0,159.0677537,20230519
2160357200,2160113800,2160020801,1,107,0,-,-,0,0,0,50,0,0,0,0,61.17260737,20230519
2170325003,2170107300,2170107305,1,107,0,-,신촌4길,0,0,0,50,0,0,0,0,89.46932833,20230519
2170397700,2170028602,2170143100,1,107,0,-,광덕3로,0,0,0,40,0,0,0,0,213.0574232,20230519
2170101302,2170028502,2170028500,3,107,0,-,광덕3로,0,0,0,30,0,0,0,0,54.57122536,20230519
2160369000,2160111600,2160022601,1,107,0,-,박우물2길,0,0,0,40,0,0,0,0,40.89143572,20230519
2160388300,2160037400,2160037700,1,107,0,-,한양대내부도로,0,0,0,10,0,0,0,0,466.0000084,20230519
2170012400,2170006200,2170006100,2,103,0,39,중앙대로,0,0,0,70,0,0,0,0,249.9372549,20230519
2170082001,2170022000,2170022001,3,107,0,-,광덕1로,0,0,0,50,0,0,0,0,125.1110179,20230519
2170456100,2170024403,2170143800,1,107,0,-,광덕2로,0,0,0,50,0,0,0,0,138.4382661,20230519
2160068005,2160021800,2160021803,2,107,0,-,양지편로,0,0,0,30,0,0,0,0,52.47278043,20230519
2160372800,2160113100,2160113000,1,107,0,-,삼리1길,0,0,0,30,0,0,0,0,76.02633773,20230519
2160030600,2160009300,2160009200,2,107,0,-,이호로,0,0,0,30,0,0,0,0,507.30604,20230519
2160075800,2160025300,2160024700,3,107,0,-,광덕4로,0,0,0,50,0,0,0,0,172.3833674,20230519
2170445200,2170140100,2170139700,1,107,0,-,신촌1길,0,0,0,30,0,0,0,0,131.7929169,20230519
2160050800,2160017500,2160016400,3,107,0,-,용신로,0,0,0,50,0,0,0,0,407.2806826,20230519
2160357400,2160114000,2160021803,1,107,0,-,양지편1길,0,0,0,50,0,0,0,0,233.4037773,20230519
2160376200,2160113800,2160020101,1,107,0,-,-,0,0,0,50,0,0,0,0,79.11395049,20230519
2160377600,2160114100,2160015204,1,107,0,-,성안길,0,0,0,40,0,0,0,0,85.99005944,20230519
2160061400,2160019800,2160020300,1,107,0,-,광덕4로,0,0,0,30,0,0,0,0,175.9768285,20230519
2160052300,2160016900,2160017800,2,107,0,-,상록수로,0,0,0,50,0,0,0,0,338.2915708,20230519
2170035000,2170032800,2170006400,3,107,0,-,적금로,0,0,0,60,0,0,0,0,187.6240924,20230519
2160277900,2160008900,2160087900,3,107,0,-,해양1로,0,0,0,60,0,0,0,0,606.055193,20230519
2160379500,2160114400,2160114500,1,107,0,-,성안3길,0,0,0,40,0,0,0,0,49.12855991,20230519
2160050400,2160016400,2160016300,1,107,0,-,용신로,0,0,0,60,0,0,0,0,192.9867695,20230519
2170086700,2170023900,2170023700,2,107,0,-,광덕2로,0,0,0,50,0,0,0,0,227.0785208,20230519
2170447600,2170140300,2170107203,1,107,0,-,신촌2길,0,0,0,30,0,0,0,0,93.58290003,20230519
2170012900,2170006300,2170006400,2,103,0,39,중앙대로,0,0,0,70,0,0,0,0,163.8929495,20230519
2160074702,2160024201,2160024300,3,107,0,-,광덕3로,0,0,0,30,0,0,0,0,18.50267213,20230519
2170034100,2170032300,2170006200,4,107,0,-,광덕대로,0,0,0,50,0,0,0,0,194.3215344,20230519
2160012500,2160005100,2160005400,4,103,0,39,중앙대로,0,0,0,70,0,0,0,0,544.8898354,20230519
2160366600,2160110900,2160110600,1,107,0,-,송호1길,0,0,0,40,0,0,0,0,174.166537,20230519
2170061300,2170015800,2170015600,2,107,0,-,안산천남로,0,0,0,30,0,0,0,0,91.23160626,20230519
2170106902,2170030101,2170030100,3,107,0,-,한양대학로,0,0,0,30,0,0,0,0,77.78090558,20230519
2160060300,2160019400,2160019700,1,107,0,-,매화로,0,0,0,30,0,0,0,0,202.3857706,20230519
2160357800,2160114200,2160015204,1,107,0,-,성안길,0,0,0,40,0,0,0,0,155.1480211,20230519
2170459200,2170144900,2170144800,1,107,0,-,이삭6길,0,0,0,40,0,0,0,0,74.57137259,20230519
2160355800,2160112200,2160021801,1,107,0,-,양지편2길,0,0,0,30,0,0,0,0,27.05564463,20230519
2160369600,2160111800,2160111700,1,107,0,-,박우물2길,0,0,0,40,0,0,0,0,42.59651503,20230519
2170397200,2170142900,2170023200,1,107,0,-,-,0,0,0,30,0,0,0,0,43.89286199,20230519
2170115801,2170033300,2170107400,3,107,0,-,광덕4로,0,0,0,50,0,0,0,0,227.8488741,20230519
2170019200,2160024500,2170027600,3,107,0,-,광덕3로,0,0,0,50,0,0,0,0,99.86887457,20230519
2160356200,2160112700,2160018901,1,107,0,-,삼리1길,0,0,0,30,0,0,0,0,26.41399397,20230519
2160373700,2160112700,2160113100,1,107,0,-,삼리1길,0,0,0,30,0,0,0,0,91.33054057,20230519
2170393400,2170140600,2170139500,1,107,0,-,신촌6길,0,0,0,30,0,0,0,0,106.506964,20230519
2160062800,2160020200,2160021600,2,107,0,-,안산대학로,0,0,0,30,0,0,0,0,310.9125387,20230519
2160374500,2160113400,2160113500,1,107,0,-,-,0,0,0,30,0,0,0,0,41.96513497,20230519
2170458100,2170144300,2170144400,1,107,0,-,이삭로,0,0,0,40,0,0,0,0,176.5931268,20230519
2160080300,2160026900,2160027000,2,107,0,-,고잔로,0,0,0,50,0,0,0,0,356.6392591,20230519
2160393201,2160118601,2160005700,4,107,0,-,항가울로,0,0,0,60,0,0,0,0,112.0122904,20230519
2160366500,2160110700,2160110800,1,107,0,-,송호3길,0,0,0,40,0,0,0,0,106.6296351,20230519
2160354100,2160110200,2160110500,1,107,0,-,조구나리1길,0,0,0,40,0,0,0,0,126.2362224,20230519
2160381200,2160010401,2160009201,1,107,0,-,선암로,0,0,0,30,0,0,0,0,468.3809907,20230519
2160375300,2160019504,2160113600,1,107,0,-,천문4길,0,0,0,30,0,0,0,0,38.6637558,20230519
2170453700,2170143200,2170143300,1,107,0,-,-,0,0,0,40,0,0,0,0,86.66240599,20230519
2160354500,2160110700,2160110900,1,107,0,-,송호5길,0,0,0,40,0,0,0,0,77.62087434,20230519
2170463301,2170146001,2170039900,3,107,0,-,광덕대로,0,0,0,50,0,0,0,0,193.5858186,20230519
2160038100,2160011700,2160011800,2,107,0,-,석호로,0,0,0,30,0,0,0,0,317.4249475,20230519
2160047302,2160015201,2160015200,1,107,0,-,한양대학로,0,0,0,50,0,0,0,0,199.9350686,20230519
2160048800,2160016000,2160015800,3,107,0,-,용신로,0,0,0,60,0,0,0,0,323.9802259,20230519
2170089300,2170025100,2170024500,2,107,0,-,광덕2로,0,0,0,50,0,0,0,0,162.2151313,20230519
2160047100,2160016200,2160015100,3,107,0,-,충장로,0,0,0,50,0,0,0,0,93.73226397,20230519
2170100401,2170028100,2170028101,3,107,0,-,광덕3로,0,0,0,30,0,0,0,0,121.9743413,20230519
2160367600,2160111100,2160110600,1,107,0,-,송호1길,0,0,0,40,0,0,0,0,184.702517,20230519
2160070102,2160022601,2160022800,1,107,0,-,박우물로,0,0,0,40,0,0,0,0,86.8714208,20230519
2170444300,2170108101,2170139400,1,107,0,-,다리간2길,0,0,0,40,0,0,0,0,77.65702952,20230519
2160012000,2160005000,2160005300,4,103,0,39,수인로,0,1,0,70,0,0,0,0,292.5453261,20230519
2170394200,2170140700,2170107501,1,107,0,-,신촌1길,0,0,0,30,0,0,0,0,38.27320519,20230519
2170094204,2170025902,2170025901,2,107,0,-,광덕2로,0,0,0,30,0,0,0,0,83.28422919,20230519
2160061700,2160019800,2160020700,3,107,0,-,광덕4로,0,0,0,50,0,0,0,0,179.7194376,20230519
2160062000,2160019900,2160020500,1,107,0,-,충장로4길,0,0,0,30,0,0,0,0,177.2897124,20230519
2160372900,2160113000,2160113100,1,107,0,-,삼리1길,0,0,0,30,0,0,0,0,75.66694722,20230519
2170019000,2160021300,2170019600,3,107,0,-,광덕1로,0,0,0,50,0,0,0,0,96.87314433,20230519
2170089501,2170024500,2170024501,2,107,0,-,광덕서로,0,0,0,30,0,0,0,0,169.4098411,20230519
2160036000,2160012300,2160011100,3,107,0,-,해양1로,0,0,0,60,0,0,0,0,569.863537,20230519
2160077902,2160026700,2160027700,2,107,0,-,성호로,0,0,0,30,0,0,0,0,657.3465514,20230519
2160057000,2160019800,2160018400,3,107,0,-,광덕4로,0,0,0,50,0,0,0,0,149.7732814,20230519
2160029900,2160009000,2160009100,2,107,0,-,이호로,0,0,0,30,0,0,0,0,257.8954972,20230519
2160366300,2160025301,2160110600,1,107,0,-,송호3길,0,0,0,40,0,0,0,0,55.60578586,20230519
2170444100,2170108102,2170139400,1,107,0,-,다리간2길,0,0,0,40,0,0,0,0,118.2336442,20230519
2170327002,2170108101,2170108200,1,107,0,-,다리간1길,0,0,0,50,0,0,0,0,27.17329046,20230519
2160369500,2160111400,2160111700,1,107,0,-,박우물1길,0,0,0,40,0,0,0,0,121.0008156,20230519
2160355200,2160111800,2160111600,1,107,0,-,박우물3길,0,0,0,40,0,0,0,0,168.1622025,20230519
2160034500,2160010400,2160011800,2,107,0,-,샘골로,0,0,0,30,0,0,0,0,362.7988282,20230519
2170449800,2170141400,2170107305,1,107,0,-,신촌4길,0,0,0,30,0,0,0,0,37.12729576,20230519
2170107002,2170030101,2170031700,3,107,0,-,한양대학로,0,0,0,30,0,0,0,0,65.48472704,20230519
2170399500,2170027603,2170144800,1,107,0,-,이삭6길,0,0,0,40,0,0,0,0,30.91193909,20230519
2170088202,2170024101,2170024100,2,107,0,-,광덕동로,0,0,0,50,0,0,0,0,200.5840809,20230519
2160037900,2160011600,2160012300,1,107,0,-,해양로,0,0,0,30,0,0,0,0,337.2677986,20230519
2160354900,2160110800,2160111200,1,107,0,-,송호1길,0,0,0,40,0,0,0,0,159.9727205,20230519
2160377900,2160015203,2160114100,1,107,0,-,성안3길,0,0,0,40,0,0,0,0,138.8735224,20230519
2160044600,2160014200,2160015200,1,107,0,-,한양대학로,0,0,0,30,0,0,0,0,219.7167185,20230519
2170075000,2170023900,2170020000,3,107,0,-,한양대학로,0,0,0,60,0,0,0,0,228.9125711,20230519
2170445700,2170107201,2170140100,1,107,0,-,신촌1길,0,0,0,30,0,0,0,0,90.921131,20230519
2160031802,2160009601,2160010700,2,107,0,-,감골1로,0,0,0,30,0,0,0,0,192.1730622,20230519
2160387600,2170015500,2160002101,2,107,2,-,광덕대로,0,0,0,50,0,0,0,0,1202.912215,20230519
2170088201,2170028500,2170024101,2,107,0,-,광덕동로,0,0,0,30,0,0,0,0,102.3626695,20230519
2170448200,2170140700,2170140400,1,107,0,-,신촌3길,0,0,0,30,0,0,0,0,106.6426629,20230519
2160054902,2160017701,2160017900,3,107,0,-,용신로,0,0,0,60,0,0,0,0,217.8214743,20230519
2170449400,2170141200,2170141000,1,107,0,-,신촌6길,0,0,0,30,0,0,0,0,38.98184343,20230519
2160040101,2160012500,2160037800,1,107,0,-,후곡로,0,0,0,30,0,0,0,0,517.0634484,20230519
2170459700,2170144900,2170145000,1,107,0,-,이삭4길,0,0,0,40,0,0,0,0,80.95530417,20230519
2170458600,2170144600,2170144500,1,107,0,-,이삭1길,0,0,0,40,0,0,0,0,76.65105777,20230519
2170128100,2170037100,2170039500,2,107,0,-,예술대학로,0,0,0,50,0,0,0,0,201.5967357,20230519
2170458400,2170144500,2170144300,1,107,0,-,이삭2길,0,0,0,40,0,0,0,0,127.796275,20230519
2160060700,2160019500,2160019600,1,107,0,-,천문로,0,0,0,30,0,0,0,0,166.6561117,20230519
2170203500,2170006600,2170033300,2,107,0,-,화정천서로,0,0,0,50,0,0,0,0,197.5330497,20230519
2170092000,2170029300,2170025100,3,107,0,-,적금로,0,0,0,30,0,0,0,0,303.5516939,20230519
2160043000,2160013700,2160013600,2,107,0,-,석호로,0,0,0,30,0,0,0,0,70.60273987,20230519
2170018700,2170015300,2160018000,3,107,3,-,한양대학로,0,0,0,30,0,0,0,0,82.81289946,20230519
2170018900,2170019600,2160021300,3,107,0,-,광덕1로,0,0,0,50,0,0,0,0,96.87335025,20230519
2160039800,2160012400,2160012800,2,107,0,-,본오로,0,0,0,30,0,0,0,0,88.38569262,20230519
2170109501,2170031000,2170108600,3,107,0,-,적금로,0,0,0,30,0,0,0,0,43.47210016,20230519
2160038200,2160011700,2160012200,2,107,0,-,본오로,0,0,0,30,0,0,0,0,72.091712,20230519
2160042900,2160013500,2160014300,2,107,0,-,본오로,0,0,0,30,0,0,0,0,261.2301068,20230519
2160060200,2160019700,2160019400,1,107,0,-,매화로,0,0,0,30,0,0,0,0,202.3887627,20230519
2160047301,2160016700,2160015201,1,107,0,-,한양대학로,0,0,0,30,0,0,0,0,129.8690972,20230519
2170398800,2170143900,2170024402,1,107,0,-,광덕2로,0,0,0,40,0,0,0,0,139.0570997,20230519
2160039202,2160012001,2160012000,2,107,0,-,석호로,0,0,0,30,0,0,0,0,209.1160976,20230519
2170101601,2170031900,2170028501,2,107,0,-,광덕동로,0,0,0,50,0,0,0,0,88.81335822,20230519
2160047503,2160015200,2160015204,1,107,0,-,한양대학2길,0,0,0,40,0,0,0,0,43.93551554,20230519
2160064100,2160021500,2160020500,1,107,0,-,충장로4길,0,0,0,30,0,0,0,0,153.4157857,20230519
2160050500,2160016300,2160016400,1,107,0,-,용신로,0,0,0,50,0,0,0,0,190.8449543,20230519
2160392301,2160018300,2160118501,2,107,0,-,충장로,0,0,0,60,0,0,0,0,88.91584853,20230519
2170075402,2170020101,2170020100,2,107,0,-,광덕동로,0,0,0,30,0,0,0,0,88.43943243,20230519
2170075200,2170020100,2170020400,3,107,0,-,광덕1로,0,0,0,50,0,0,0,0,246.8176591,20230519
2160371700,2160021001,2160112500,1,107,0,-,삼태기1길,0,0,0,40,0,0,0,0,165.8047629,20230519
2160032200,2160010400,2160009800,2,107,0,-,샘골로,0,0,0,30,0,0,0,0,153.4726728,20230519
2160356300,2160018901,2160112700,1,107,0,-,삼리1길,0,0,0,30,0,0,0,0,28.05428883,20230519
2160371400,2160112400,2160021001,1,107,0,-,삼태기2길,0,0,0,40,0,0,0,0,253.3595829,20230519
2170131800,2170038000,2170040200,2,107,0,-,원고잔로,0,0,0,50,0,0,0,0,199.6854489,20230519
2160039302,2160012001,2160012500,2,107,0,-,석호로,0,0,0,30,0,0,0,0,352.0910931,20230519
2170455300,2170143600,2170143700,1,107,0,-,-,0,0,0,40,0,0,0,0,88.87557701,20230519
2160058100,2160018700,2160018800,2,107,0,-,삼리로,0,0,0,30,0,0,0,0,227.4197345,20230519
2160058601,2160019100,2160018901,2,107,0,-,삼리로,0,0,0,50,0,0,0,0,119.1834003,20230519
2160073800,2160025200,2160023900,1,107,0,-,석삼말로,0,0,0,30,0,0,0,0,440.790968,20230519
2170393900,2170107201,2170140200,1,107,0,-,신촌1길,0,0,0,30,0,0,0,0,91.1237796,20230519
2170398000,2170143200,2170028601,1,107,0,-,-,0,0,0,40,0,0,0,0,107.7024911,20230519
2170397300,2170023200,2170142900,1,107,0,-,-,0,0,0,30,0,0,0,0,43.89296028,20230519
2160081100,2160027100,2160027500,2,107,0,-,안산천동로,0,0,0,50,0,0,0,0,247.6064884,20230519
2160058500,2160018800,2160019300,3,107,0,-,석호로,0,0,0,50,0,0,0,0,54.39943075,20230519
2170131500,2170038200,2170038000,2,107,0,-,고잔로,0,0,0,50,0,0,0,0,162.3923827,20230519
2160059700,2160020000,2160019200,2,107,0,-,안산천남1로,0,0,0,50,0,0,0,0,175.7809263,20230519
2170203300,2170033200,2170062300,2,107,0,-,화정천동로,0,0,0,50,0,0,0,0,197.383959,20230519
2160038000,2160011800,2160011700,2,107,0,-,석호로,0,0,0,30,0,0,0,0,317.4616538,20230519
2160038900,2160013000,2160011900,3,107,0,-,충장로,0,0,0,50,0,0,0,0,356.3691003,20230519
2160040201,2160013600,2160037900,2,107,0,-,석호로,0,0,0,30,0,0,0,0,145.7483179,20230519
2170325305,2170107201,2170107203,1,107,0,-,신촌로,0,0,0,30,0,0,0,0,36.99269394,20230519
2170443900,2170139200,2170139300,1,107,0,-,다리간2길,0,0,0,40,0,0,0,0,39.9289429,20230519
2160055500,2160017900,2160019100,4,107,0,-,항가울로,0,0,0,50,0,0,0,0,140.719844,20230519
2170445800,2170140200,2170139800,1,107,0,-,신촌1길,0,0,0,30,0,0,0,0,152.7013399,20230519
2170446400,2170140400,2170107502,1,107,0,-,신촌4길,0,0,0,30,0,0,0,0,38.63134679,20230519
2160063100,2160020200,2160021500,1,107,0,-,구룡체육관로,0,0,0,30,0,0,0,0,248.9205162,20230519
2160074200,2160025000,2160024000,2,107,0,-,성호로,0,0,0,30,0,0,0,0,220.7302961,20230519
2170033200,2170005800,2170031700,3,107,0,-,한양대학로,0,0,0,60,0,0,0,0,195.212131,20230519
2333904200,2330380800,2330380300,3,107,0,-,수노을중앙로,0,0,0,50,0,0,0,0,405.4965819,20230519
2170462601,2170145901,2170006200,3,107,0,-,광덕대로,0,0,0,50,0,0,0,0,106.3120096,20230519
2160061200,2160021400,2160019700,1,107,0,-,이동로,0,0,0,30,0,0,0,0,295.4680257,20230519
2170076302,2170020401,2170024400,4,107,0,-,광덕대로,0,0,0,50,0,0,0,0,139.9032717,20230519
2170081902,2170022001,2170022000,3,107,0,-,광덕1로,0,0,0,50,0,0,0,0,125.1112025,20230519
2160370600,2160112100,2160111900,1,107,0,-,양지편2길,0,0,0,30,0,0,0,0,100.9464674,20230519
2160378200,2160015205,2160015201,1,107,0,-,성안길,0,0,0,40,0,0,0,0,44.60239626,20230519
2170060100,2170015300,2170019600,2,107,0,-,안산천남로,0,0,0,50,0,0,0,0,611.8601489,20230519
2160065200,2160021600,2160020900,2,107,0,-,석삼말로,0,0,0,30,0,0,0,0,101.8116278,20230519
2160071200,2160023500,2160023000,3,107,0,-,광덕4로,0,0,0,60,0,0,0,0,127.468054,20230519
2160071300,2160023000,2160023500,3,107,0,-,광덕4로,0,0,0,60,0,0,0,0,127.4679786,20230519
2160393101,2160118401,2160005700,4,107,0,-,항가울로,0,0,0,60,0,0,0,0,168.9520652,20230519
2160080900,2160027400,2160027000,3,107,0,-,항가울로,0,0,0,50,0,0,0,0,198.5685897,20230519
2160042100,2160013000,2160013100,2,107,3,-,-,0,0,0,50,0,0,0,0,115.0850243,20230519
2170101304,2170028503,2170028502,3,107,0,-,광덕3로,0,0,0,60,0,0,0,0,83.19967622,20230519
2170325201,2170107400,2170107302,1,107,0,-,신촌로,0,0,0,30,0,0,0,0,34.03859915,20230519
2170455700,2170024103,2170143600,1,107,0,-,광덕2로,0,0,0,40,0,0,0,0,200.3643365,20230519
2170103902,2170029101,2170032400,2,107,0,-,광덕서로,0,0,0,30,0,0,0,0,90.05956989,20230519
2170104501,2170029600,2170108000,3,107,0,-,광덕3로,0,0,0,30,0,0,0,0,139.8784396,20230519
2170069601,2170022000,2170018102,2,107,0,-,초지동로,0,0,0,50,0,0,0,0,54.94564201,20230519
2160353900,2160110200,2160110300,1,107,0,-,조구나리길,0,0,0,40,0,0,0,0,102.0401708,20230519
2160019800,2160008900,2160002104,3,107,0,-,-,0,0,0,60,0,0,0,0,292.3302071,20230519
2160371800,2160112500,2160021002,1,107,0,-,삼태기1길,0,0,0,40,0,0,0,0,201.6324786,20230519
2160378000,2160015203,2160015202,1,107,0,-,성안길,0,0,0,40,0,0,0,0,81.75851804,20230519
2160049300,2160015900,2160016700,2,107,0,-,석호공원로,0,0,0,30,0,0,0,0,227.7849838,20230519
2160040002,2160037800,2160012500,1,107,0,-,후곡로,0,0,0,30,0,0,0,0,540.4934505,20230519
2170076301,2170020400,2170020401,4,107,0,-,광덕대로,0,0,0,50,0,0,0,0,86.75280296,20230519
2334292300,2330499500,2330381300,2,107,0,-,수노을1로,0,0,0,30,0,0,0,0,682.0515485,20230519
2160031500,2160010500,2160009400,3,107,0,-,충장로,0,0,0,50,0,0,0,0,284.2787046,20230519
